,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
1529,2705,20,RL,50,5500,Pave,na,3,Lvl,3,Inside,2,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,2004,Shed,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,4,2,6,510.0,2,373,190,1073,GasA,5,Y,4,1073,0,0,1073,1,0,2,0,2,1,3,4,7,0,0,Detchd,2004,1,1,246,3,3,2,0,120,0,0,0,0,0,0,na,0,5,2006,WD ,157000
1530,2713,20,RL,68,11553,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,Plywood,Plywood,BrkFace,188.0,3,3,CBlock,3,3,1,4,673.0,1,0,378,1051,GasA,3,Y,4,1159,0,0,1159,0,0,1,1,3,1,3,7,7,1,2,Attchd,1968,1,1,336,3,3,2,466,0,0,0,0,0,0,0,na,0,7,2006,WD ,158000
1531,1938,50,RL,55,7150,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,150.0,1,0,1040,1190,GasA,4,Y,4,1040,500,0,1540,1,0,1,0,4,1,2,7,7,0,0,Detchd,2002,1,1,352,3,3,2,0,0,0,0,0,0,0,0,na,0,8,2007,WD ,115000
1532,1819,20,RL,64,6285,Pave,na,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,2,138.0,3,351,405,894,GasA,3,Y,4,894,0,0,894,1,0,1,0,2,1,3,5,7,0,0,Detchd,1979,1,1,308,3,3,2,192,0,0,0,0,0,0,0,na,0,3,2007,WD ,120750
1533,23,60,FV,68,7500,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,533.0,1,0,281,814,GasA,5,Y,4,814,860,0,1674,1,0,2,1,3,1,4,7,7,0,0,Attchd,2000,2,2,663,3,3,2,0,96,0,0,0,0,0,0,na,0,1,2010,WD ,216000
1534,2289,160,RM,21,2001,Pave,na,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,3,3,CBlock,3,3,1,1,0.0,1,0,546,546,GasA,2,Y,4,546,546,0,1092,0,0,1,1,3,1,3,6,7,0,0,Attchd,1970,1,1,286,3,3,2,0,0,0,0,0,0,0,0,na,0,1,2007,WD ,75000
1535,1156,20,RL,95,19508,Pave,na,3,Lvl,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,3,3,CBlock,3,3,3,5,800.0,1,0,630,1430,GasA,3,Y,4,1430,0,0,1430,0,1,2,0,3,1,3,6,7,2,3,Attchd,1974,1,2,484,3,3,2,117,108,165,0,0,0,0,0,na,0,7,2008,WD ,192000
1536,2717,80,RL,68,7176,Pave,na,2,Lvl,3,CulDSac,2,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3,4,4,6,794.0,1,0,166,960,GasA,2,Y,4,1040,0,0,1040,1,0,1,0,3,1,3,6,7,1,2,Detchd,1979,1,2,616,3,3,2,131,0,0,0,180,0,0,4,na,0,7,2006,WD ,160500
1537,2101,20,RL,91,10652,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1,0,1494,1494,GasA,5,Y,4,1494,0,0,1494,0,0,2,0,3,1,4,7,7,1,4,Attchd,2006,2,3,840,3,3,2,160,33,0,0,0,0,0,0,na,0,8,2007,New,279500
1538,1377,85,RL,68,11235,Pave,na,3,Lvl,3,Corner,2,Sawyer,Feedr,Norm,1Fam,SFoyer,5,6,1963,1963,Gable,CompShg,HdBoard,Wd Sdng,None,0.0,3,3,CBlock,4,3,3,5,784.0,1,0,197,981,GasA,3,Y,4,1075,0,0,1075,1,0,1,0,3,1,4,6,7,0,0,Detchd,1996,1,2,440,3,3,2,64,0,0,0,64,0,0,3,na,0,5,2008,WD ,148000
1539,1381,20,RL,68,10265,Pave,na,2,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2005,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,3,3,1,5,758.0,1,0,234,992,GasA,5,Y,4,992,0,0,992,1,0,1,0,3,1,4,6,7,0,0,Attchd,1967,2,1,294,3,3,2,204,0,0,0,0,0,0,3,Shed,600,7,2008,WD ,145000
1540,2502,60,RL,68,14541,Pave,na,2,Lvl,3,Corner,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,PConc,4,4,1,6,1012.0,1,0,326,1338,GasA,5,Y,4,1352,1168,0,2520,1,0,2,1,5,1,4,10,7,1,3,Attchd,1993,2,3,796,3,3,2,209,55,0,0,0,0,0,0,na,0,11,2006,WD ,310000
1541,2609,80,RL,83,10184,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3,3,3,5,580.0,1,0,503,1083,GasA,3,Y,4,1146,0,0,1146,0,1,1,0,3,1,3,6,7,1,4,Attchd,1963,1,1,294,3,3,2,345,75,0,0,0,0,0,0,na,0,6,2006,WD ,165000
1542,505,60,RL,52,46589,Pave,na,1,Lvl,3,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,528.0,4,3,PConc,4,4,1,6,1361.0,3,180,88,1629,GasA,5,Y,4,1686,762,0,2448,1,0,2,1,4,1,4,8,7,1,3,Attchd,1994,2,3,711,3,3,2,517,76,0,0,0,0,0,0,na,0,7,2009,WD ,402000
1543,1126,60,FV,85,10625,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,1026,1026,GasA,5,Y,4,1026,932,0,1958,0,0,2,1,3,1,4,9,7,1,4,Attchd,2005,3,3,936,3,3,2,154,210,0,0,0,0,0,0,na,0,7,2008,WD ,250000
1544,2914,180,RM,21,1470,Pave,na,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,6,522.0,1,0,108,630,GasA,3,Y,4,630,0,0,630,1,0,1,0,1,1,3,3,7,0,0,na,1980,0,0,0,0,0,2,0,0,0,0,0,0,0,0,na,0,4,2006,WD ,73000
1545,393,90,RL,60,9000,Pave,na,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0,896,896,GasA,3,Y,4,896,896,0,1792,0,0,2,2,4,2,3,8,7,0,0,na,1980,0,0,0,0,0,2,32,45,0,0,0,0,0,0,na,0,9,2009,WD ,136000
1546,2405,120,RL,48,5911,Pave,na,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,278.0,5,3,PConc,5,3,1,6,472.0,1,0,1088,1560,GasA,5,Y,4,1565,0,0,1565,1,0,2,0,2,1,5,6,7,1,4,Attchd,2005,2,2,556,3,3,2,196,56,0,0,0,0,0,0,na,0,3,2006,WD ,282500
1547,67,20,RL,73,8987,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,4,3,PConc,4,3,0,1,0.0,1,0,1595,1595,GasA,5,Y,4,1595,0,0,1595,0,0,2,0,2,1,4,6,7,1,4,Attchd,2005,2,3,880,3,3,2,144,0,0,0,0,0,0,0,na,0,5,2010,WD ,221500
1548,2227,20,RL,68,17871,Pave,na,1,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0,1680,1680,GasA,4,Y,4,1680,0,0,1680,0,0,2,0,4,1,4,7,7,0,0,Attchd,1996,1,2,628,3,3,2,152,0,0,0,0,0,0,0,na,0,6,2007,WD ,170000
1549,669,20,RL,77,11500,Pave,na,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,2,1,4,872.0,3,60,108,1040,GasA,4,Y,4,1040,0,0,1040,1,0,1,0,3,1,3,6,6,1,1,Attchd,1967,2,2,480,3,3,2,0,0,156,0,0,0,0,3,na,0,5,2009,WD ,163000
1550,1772,60,RL,65,12257,Pave,na,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,3,2,56.0,5,64,1198,1318,GasA,5,Y,4,1328,1203,0,2531,0,0,2,1,4,1,4,9,7,1,3,Attchd,1995,2,3,752,3,3,2,222,98,0,0,0,0,0,0,na,0,11,2007,WD ,290000
1551,1775,60,RL,82,9044,Pave,na,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4,3,1,6,1225.0,1,0,100,1325,GasA,5,Y,4,1335,1203,0,2538,0,0,2,1,4,1,4,8,7,1,3,Attchd,1996,2,3,933,3,3,2,198,92,0,0,0,0,0,0,na,0,5,2007,WD ,330000
1552,403,160,RM,21,1680,Pave,na,3,Lvl,3,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3,3,1,4,254.0,1,0,229,483,GasA,3,Y,4,483,504,0,987,1,0,1,1,2,1,3,5,7,0,0,Detchd,1973,1,1,264,3,3,2,0,0,0,0,0,0,0,0,na,0,7,2009,WD ,111000
1553,2792,60,RL,45,9468,Pave,na,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4,3,2,6,639.0,1,0,201,840,GasA,5,Y,4,840,915,0,1755,1,0,2,1,3,1,3,7,7,1,3,Attchd,1999,2,2,530,3,3,2,176,73,0,0,0,0,0,0,na,0,8,2006,WD ,214000
1554,1247,20,RL,102,9373,Pave,na,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,84.0,3,3,CBlock,3,3,1,3,500.0,2,196,456,1152,GasA,3,Y,4,1152,0,0,1152,0,0,1,1,3,1,3,6,7,0,0,Detchd,1971,1,2,636,3,3,2,0,0,0,0,0,0,0,0,na,0,5,2008,WD ,137500
1555,384,60,FV,70,7000,Pave,na,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,6,622.0,1,0,304,926,GasA,5,Y,4,1016,868,0,1884,1,0,2,1,3,1,5,7,7,1,5,Attchd,2003,2,2,581,3,3,2,0,35,0,0,0,0,0,0,na,0,6,2009,WD ,240900
1556,91,60,RL,107,10186,Pave,na,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674.0,1,0,76,750,GasA,5,Y,4,1061,862,0,1923,1,0,2,1,3,1,4,8,7,1,3,Attchd,1992,2,2,564,3,3,2,240,39,0,0,0,0,0,0,na,0,6,2010,WD ,190000
1557,863,20,RL,90,11664,Pave,na,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,1234.0,1,0,335,1569,GasA,5,Y,4,1611,0,0,1611,1,0,2,0,3,1,4,6,7,0,0,Attchd,2002,2,3,1231,3,3,2,262,93,0,0,0,0,0,0,na,0,9,2009,WD ,250000
1558,1857,20,RL,90,10768,Pave,na,2,Lvl,3,Corner,2,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157.0,1,0,280,1437,GasA,3,Y,4,1437,0,0,1437,1,0,2,0,3,1,4,6,7,1,2,Attchd,1976,2,2,528,3,3,2,0,21,0,0,180,0,0,0,na,0,7,2007,WD ,218000
1559,1870,60,RL,78,10530,Pave,na,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,4,3,PConc,4,3,1,6,819.0,1,0,329,1148,GasA,5,Y,4,1091,984,0,2075,1,0,2,1,3,1,4,8,7,1,4,Attchd,1993,1,2,473,3,3,2,235,86,0,0,0,0,0,0,na,0,8,2007,WD ,255000
1560,2318,20,RL,50,14859,Pave,na,2,HLS,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,4,3,PConc,4,3,1,1,0.0,1,0,1670,1670,GasA,5,Y,4,1670,0,0,1670,0,0,2,0,3,1,4,7,7,1,4,Attchd,2006,2,3,690,3,3,2,144,60,0,0,0,0,0,0,na,0,8,2006,New,240000
1561,2100,20,RL,93,10481,Pave,na,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0,2140,2140,GasA,5,Y,4,2140,0,0,2140,0,0,2,1,3,1,4,8,7,0,0,Attchd,2006,3,3,894,3,3,2,136,32,0,0,0,0,0,0,na,0,6,2007,New,360000
1562,1213,80,RL,85,9350,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,4,PConc,3,3,4,5,633.0,1,0,586,1219,GasA,4,Y,4,1265,0,0,1265,0,1,2,0,3,1,4,6,7,1,4,Attchd,1965,2,2,502,3,3,2,0,92,0,96,0,0,0,3,na,0,10,2008,WD ,179900
1563,2046,50,RL,138,18030,Pave,na,2,Bnk,3,Inside,2,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,152.0,4,469,977,1598,GasA,3,Y,4,1636,971,479,3086,0,0,3,0,3,1,5,12,3,1,4,na,1980,0,0,0,0,0,2,122,0,0,0,0,0,0,3,na,0,3,2007,WD ,200500
1564,710,50,RM,50,5925,Pave,na,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0,600,600,Grav,2,N,4,600,368,0,968,0,0,1,0,2,1,3,6,7,0,0,na,1980,0,0,0,0,0,2,0,0,0,0,0,0,0,2,na,0,5,2009,WD ,37900
1565,2268,20,RL,68,6718,Pave,na,2,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86.0,4,3,PConc,5,3,2,6,250.0,1,0,1017,1267,GasA,5,Y,4,1312,0,0,1312,0,0,2,0,2,1,4,5,7,0,0,Attchd,2001,1,2,471,3,3,2,256,28,0,0,0,0,0,0,na,0,1,2007,WD ,180500
1566,816,90,RL,68,11855,Pave,na,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,1,6,820.0,1,0,348,1168,GasA,5,Y,4,1168,1619,0,2787,2,0,4,2,6,2,3,8,7,2,3,BuiltIn,2000,3,4,820,3,3,2,312,0,0,0,0,0,0,0,na,0,10,2009,WD ,269500
1567,1616,60,RL,68,12394,Pave,na,2,Lvl,3,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,1,0.0,1,0,847,847,GasA,5,Y,4,847,886,0,1733,0,0,2,1,3,1,4,7,7,1,4,BuiltIn,2003,3,2,433,3,3,2,100,48,0,0,0,0,0,0,na,0,10,2007,WD ,225000
1568,2233,50,RM,50,7000,Pave,na,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,375.0,1,0,345,720,GasA,4,Y,3,720,495,0,1215,0,0,1,0,3,1,4,6,7,0,0,Detchd,1965,3,2,720,3,3,2,0,0,30,0,0,0,0,3,na,0,5,2007,WD ,141000
1569,439,20,RL,87,10367,Pave,na,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,284.0,5,3,PConc,5,3,2,6,1015.0,1,0,724,1739,GasA,5,Y,4,1743,0,0,1743,1,0,2,0,3,1,5,8,7,1,4,Attchd,2008,2,3,927,3,3,2,168,45,0,0,0,0,0,0,na,0,6,2009,ConLI,335000
1570,260,20,RL,38,15240,Pave,na,2,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,5,8,1977,2004,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,4,CBlock,4,3,1,6,198.0,3,688,140,1026,GasA,5,Y,4,1026,0,0,1026,1,0,1,1,3,1,3,5,7,0,0,Attchd,1977,1,1,308,3,3,2,316,85,0,0,0,0,0,3,na,0,6,2010,WD ,150000
1571,2523,20,RL,68,50271,Pave,na,2,Low,3,Inside,2,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,4,3,CBlock,5,3,4,6,1810.0,1,0,32,1842,GasA,4,Y,4,1842,0,0,1842,2,0,0,1,0,1,4,5,7,1,4,Attchd,1981,3,3,894,3,3,2,857,72,0,0,0,0,0,0,na,0,11,2006,WD ,385000
1572,627,60,RL,85,13600,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0,314,768,GasA,3,Y,4,1186,800,0,1986,0,0,2,1,3,1,3,7,7,3,2,Attchd,1965,1,2,486,3,3,2,0,42,0,0,189,0,0,0,na,0,10,2009,WD ,205000
1573,251,20,RL,64,6762,Pave,na,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,4,3,PConc,4,3,3,6,686.0,1,0,501,1187,GasA,5,Y,4,1208,0,0,1208,1,0,2,0,2,1,4,6,7,0,0,Attchd,2006,2,2,632,3,3,2,105,61,0,0,0,0,0,0,na,0,2,2010,WD ,206000
1574,2163,20,RL,63,8500,Pave,na,3,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0,1422,1422,GasA,5,Y,4,1422,0,0,1422,0,0,2,0,3,1,4,7,7,0,0,Attchd,2004,2,2,626,3,3,2,192,60,0,0,0,0,0,0,na,0,11,2007,WD ,179600
1575,2819,20,RL,67,8877,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,1,2,836.0,1,0,0,836,GasA,3,Y,2,1220,0,0,1220,0,0,1,0,2,1,3,6,7,0,0,Detchd,1951,1,2,396,3,3,2,0,0,0,0,0,0,0,0,na,0,4,2006,COD,102000
1576,1025,20,RL,68,15611,Pave,na,2,Lvl,3,Corner,2,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,5,767.0,2,93,266,1126,GasA,3,Y,4,1126,0,0,1126,0,1,2,0,3,1,5,6,7,0,0,Attchd,1977,2,2,540,3,3,2,180,0,0,0,0,0,0,0,na,0,3,2008,WD ,175000
1577,2592,20,RL,70,13300,Pave,na,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,3,3,CBlock,3,3,1,3,494.0,1,0,521,1015,GasA,4,Y,4,1384,0,0,1384,1,0,1,0,2,1,3,6,6,0,0,Attchd,2001,1,2,896,3,3,2,75,0,0,323,0,0,0,0,Shed,400,6,2006,WD ,159000
1578,1491,20,RL,65,6500,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,84.0,3,3,CBlock,3,5,1,4,1033.0,1,0,94,1127,GasA,3,Y,4,1127,0,0,1127,0,1,1,1,3,1,3,6,7,1,1,Detchd,1991,1,2,480,3,3,2,0,0,138,0,0,0,0,0,na,0,5,2008,WD ,135000
1579,2742,50,RL,75,9525,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,1,0,550,994,GasA,4,Y,4,1216,639,0,1855,0,0,2,0,4,1,3,7,7,0,0,Attchd,1954,1,1,325,3,3,2,182,0,0,0,0,0,0,0,na,0,10,2006,WD ,136900
1580,2497,20,RL,65,6993,Pave,na,3,Lvl,3,Inside,2,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,4,465.0,1,0,447,912,GasA,3,Y,4,1236,0,0,1236,0,0,1,0,3,1,3,6,7,1,3,Attchd,1961,1,1,288,3,3,2,0,0,0,0,0,0,0,0,na,0,6,2006,WD ,135000
1581,495,60,RL,82,9430,Pave,na,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163.0,1,0,89,1252,GasA,5,Y,4,1268,1097,0,2365,1,0,2,1,3,1,4,8,7,1,4,Attchd,1999,2,3,856,3,3,2,0,128,0,0,180,0,0,0,na,0,7,2009,WD ,337000
1582,2528,60,RL,68,11029,Pave,na,2,Lvl,3,Corner,2,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,2,4,619.0,1,0,435,1054,GasA,3,Y,4,1512,1142,0,2654,1,0,2,1,4,1,4,9,7,1,4,Attchd,1968,1,2,619,3,3,2,0,65,0,0,222,0,0,0,na,0,8,2006,WD ,250000
1583,1033,60,RL,68,14311,Pave,na,2,Lvl,3,FR3,2,NWAmes,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,402.0,4,3,PConc,4,3,1,6,1023.0,1,0,213,1236,GasA,5,Y,4,1236,1104,0,2340,1,0,2,1,4,1,4,9,7,1,4,Attchd,1996,2,3,787,3,3,2,192,180,218,0,0,0,0,4,na,0,6,2008,WD ,306000
1584,764,90,RL,60,10800,Pave,na,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4,4,4,6,1200.0,1,0,0,1200,GasA,3,Y,4,1200,0,0,1200,3,0,3,0,3,1,3,5,7,0,0,na,1980,0,0,0,0,0,2,120,0,0,0,0,0,0,0,na,0,3,2009,WD ,179000
1585,1165,160,FV,34,3604,Pave,Pave,3,Lvl,3,Corner,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0,689,689,GasA,5,Y,4,703,689,0,1392,0,0,2,0,2,1,4,5,7,0,0,Detchd,2007,1,2,540,3,3,2,0,102,0,0,0,0,0,0,na,0,2,2008,WD ,146000
1586,2037,50,RM,60,10320,Pave,Grvl,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,375.0,1,0,763,1138,GasA,4,Y,4,1138,1042,0,2180,0,0,1,1,3,1,3,7,7,1,4,Detchd,2006,1,2,720,3,3,0,0,0,170,0,0,0,0,0,na,0,5,2007,WD ,161000
1587,113,20,RL,68,10603,Pave,na,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0,410,1610,GasA,4,Y,4,1610,0,0,1610,1,0,2,0,3,1,4,6,7,2,3,Attchd,1977,2,2,480,3,3,2,168,68,0,0,0,0,0,0,na,0,2,2010,WD ,205000
1588,1572,120,RL,42,4084,Pave,na,2,Lvl,3,Inside,2,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,CBlock,4,3,3,6,893.0,1,0,384,1277,GasA,4,Y,4,1501,0,0,1501,1,0,2,0,2,1,4,6,7,1,3,Attchd,1986,3,2,512,3,3,2,240,0,0,0,0,0,0,0,na,0,7,2008,WD ,241500
